DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.129232	12	9	0	7	6	5	6	0	269	8	0	9.47379	0	0.0599
DL	0.129375	12	9	1	1	6	5	4	0	440	13	0	15.492	0	0
DL	0.129482	12	9	1	1	12	4	1	0	403	6	0	8.64374	0	0
DL	0.129482	12	9	1	7	6	5	6	0	269	8	0	9.43718	0	0.0599
DL	0.129625	12	9	2	1	6	5	4	0	440	13	0	15.4523	0	0
DL	0.129732	12	9	2	1	12	4	1	0	172	2	0	8.77204	0	0
DL	0.129732	12	9	2	7	6	5	6	0	269	8	0	9.6273	0	0.0599
DL	0.129875	12	9	3	1	6	5	4	0	440	13	0	15.4969	0	0
DL	0.129982	12	9	3	1	12	4	1	0	172	2	1	8.79989	0	0
DL	0.129982	12	9	3	7	6	5	6	0	269	8	0	9.68317	0	0.0599
DL	0.130125	13	0	0	1	6	5	4	0	440	13	0	15.5538	0	0
DL	0.130232	13	0	0	1	12	4	1	0	403	6	0	8.64337	0	0
DL	0.130232	13	0	0	7	6	5	6	0	269	8	0	9.57164	1	0.0599
DL	0.130375	13	0	1	1	6	5	4	0	440	13	0	15.6018	0	0
DL	0.130482	13	0	1	1	12	4	1	0	403	6	0	8.5948	0	0
DL	0.130482	13	0	1	7	6	5	6	0	269	8	0	9.58675	0	0.0599
DL	0.130625	13	0	2	1	6	5	4	0	440	13	0	15.6113	0	0
DL	0.130732	13	0	2	1	12	4	1	0	403	6	0	8.56568	0	0
DL	0.130732	13	0	2	7	6	5	6	0	269	8	0	9.74261	0	0.0599
DL	0.130875	13	0	3	1	6	5	4	0	440	13	0	15.5291	0	0
DL	0.130982	13	0	3	1	12	3	1	0	1272	18	0	20.2748	0	0.00099975
DL	0.130982	13	0	3	1	12	4	1	0	403	6	0	3.90583	1	1
DL	0.130982	13	0	3	7	6	5	6	0	269	8	0	9.64995	0	0.0599
DL	0.131036	13	1	0	1	1	3	1	0	103	18	0	20.3627	0	0.0008
DL	0.131125	13	1	0	1	6	5	6	0	269	8	1	9.3349	0	0
DL	0.131232	13	1	0	1	12	4	1	0	403	6	0	8.30757	0	0
DL	0.131232	13	1	0	7	6	5	6	0	269	8	2	9.25469	0	0.0599
DL	0.131375	13	1	1	1	6	5	6	0	269	8	0	9.31489	0	0.0599
DL	0.131482	13	1	1	1	12	4	1	0	403	6	0	8.54708	0	0
DL	0.131482	13	1	1	7	6	5	4	0	440	13	0	16.2306	0	0
DL	0.131625	13	1	2	1	6	5	6	0	269	8	0	9.38882	0	0.0599
DL	0.131732	13	1	2	1	12	4	1	0	172	2	0	8.66449	0	0
DL	0.131732	13	1	2	7	6	5	4	0	440	13	0	16.3205	0	0
DL	0.131875	13	1	3	1	6	5	6	0	269	8	0	9.25206	0	0.0599
DL	0.131982	13	1	3	1	12	3	1	0	1272	18	0	20.5661	0	0.00099975
DL	0.131982	13	1	3	1	12	4	1	0	172	2	1	3.9981	0	0
DL	0.131982	13	1	3	7	6	5	4	0	440	13	0	16.316	0	0
DL	0.132036	13	2	0	1	1	3	1	0	103	18	0	20.6121	0	0.0008
DL	0.132125	13	2	0	1	6	5	6	0	269	8	0	9.40899	0	0.0599
DL	0.132232	13	2	0	1	12	4	1	0	403	6	0	8.4582	0	0
DL	0.132232	13	2	0	7	6	5	4	0	551	15	0	16.4458	0	0
DL	0.132375	13	2	1	1	6	5	6	0	269	8	0	9.30699	0	0.0599
DL	0.132482	13	2	1	1	12	3	1	0	1272	18	0	20.5696	0	0.00099975
DL	0.132482	13	2	1	1	12	4	1	0	403	6	0	3.9003	1	1
DL	0.132482	13	2	1	7	6	5	4	0	551	15	0	16.4428	0	0
DL	0.132536	13	2	2	1	1	3	1	0	103	18	0	20.3974	0	0.0008
DL	0.132625	13	2	2	1	6	5	6	0	269	8	0	9.39428	0	0.0599
DL	0.132732	13	2	2	1	12	4	1	0	172	2	0	8.45965	0	0
DL	0.132732	13	2	2	7	6	5	4	0	551	15	0	16.5439	0	0
DL	0.132875	13	2	3	1	6	5	6	0	269	8	0	9.43509	0	0.0599
DL	0.132982	13	2	3	1	12	3	1	0	1272	18	0	20.3014	0	0.00099975
DL	0.132982	13	2	3	1	12	4	1	0	403	6	0	3.76974	1	1
DL	0.132982	13	2	3	7	6	5	4	0	551	15	0	16.4853	0	0
DL	0.133036	13	3	0	1	1	3	1	0	103	18	0	20.2551	0	0.0008
DL	0.133125	13	3	0	1	6	5	6	0	269	8	0	9.63194	0	0.0599
DL	0.133232	13	3	0	1	12	4	1	0	172	2	0	8.53466	0	0
DL	0.133232	13	3	0	7	6	5	4	0	551	15	0	16.4255	0	0
DL	0.133375	13	3	1	1	6	5	6	0	269	8	0	9.45999	0	0.0599
DL	0.133482	13	3	1	1	12	3	1	0	1272	18	0	20.2239	0	0.00099975
DL	0.133482	13	3	1	1	12	4	1	0	403	6	1	3.89119	0	0
DL	0.133482	13	3	1	7	6	5	4	0	551	15	0	16.3901	0	0
DL	0.133536	13	3	2	1	1	3	1	0	103	18	0	20.142	0	0.0008
DL	0.133625	13	3	2	1	6	5	6	0	269	8	0	9.7074	0	0.0599
DL	0.133732	13	3	2	1	12	4	1	0	172	2	0	8.5913	0	0
DL	0.133732	13	3	2	7	6	5	4	0	551	15	0	16.3979	0	0
DL	0.133875	13	3	3	1	6	5	6	0	269	8	0	9.81475	0	0
DL	0.133982	13	3	3	1	12	4	1	0	172	2	1	8.8003	0	0
DL	0.133982	13	3	3	7	6	5	4	0	551	15	0	16.4379	0	0
DL	0.134125	13	4	0	1	6	5	6	0	269	8	0	9.85221	0	0
DL	0.134232	13	4	0	1	12	4	1	0	172	2	0	8.80546	0	0
DL	0.134232	13	4	0	7	6	5	4	0	551	15	0	16.4743	0	0
DL	0.134375	13	4	1	1	6	5	6	0	269	8	0	9.62226	0	0.0599
DL	0.134482	13	4	1	1	12	3	1	0	1272	18	0	20.1533	0	0.00099975
DL	0.134482	13	4	1	1	12	4	1	0	403	6	0	3.74335	1	1
DL	0.134482	13	4	1	7	6	5	4	0	551	15	0	16.5413	0	0
DL	0.134536	13	4	2	1	1	3	1	0	103	18	0	20.3365	0	0.0008
DL	0.134625	13	4	2	1	6	5	6	0	269	8	0	9.74774	0	0
DL	0.134732	13	4	2	1	12	4	1	0	403	6	0	8.57327	0	0
DL	0.134732	13	4	2	7	6	5	4	0	551	15	0	16.4014	0	0
DL	0.134875	13	4	3	1	6	5	6	0	269	8	0	9.68189	0	0.0599
DL	0.134982	13	4	3	1	12	3	1	0	1272	18	0	20.3712	0	0.00099975
DL	0.134982	13	4	3	1	12	4	1	0	403	6	0	3.75199	1	1
DL	0.134982	13	4	3	7	6	5	4	0	551	15	0	16.3708	0	0
DL	0.135036	13	5	0	1	1	3	1	0	103	18	0	20.3799	0	0.0008
DL	0.135107	13	5	0	1	5	5	6	0	224	8	0	9.78366	0	0.0073
DL	0.135196	13	5	0	6	5	5	4	0	459	15	0	16.4099	0	0
UL	0.135214	13	5	0	11	1	5	6	0	36	7	0	8.49598 	0	0.0007
DL	0.135232	13	5	0	1	12	4	1	0	172	2	0	9.13775	0	0
UL	0.135232	13	5	0	12	1	5	4	0	70	13	0	15.5028 	0	0
DL	0.135357	13	5	1	1	5	5	6	0	224	8	0	9.73582	0	0.0073
DL	0.135446	13	5	1	6	5	5	4	0	459	15	0	16.3906	0	0
UL	0.135464	13	5	1	11	1	5	6	0	36	7	0	8.56627 	0	0.0007
DL	0.135482	13	5	1	1	12	3	1	0	1272	18	0	20.3136	0	0.00099975
DL	0.135482	13	5	1	1	12	4	1	0	403	6	1	4.05283	0	0
UL	0.135482	13	5	1	12	1	5	4	0	70	13	0	15.5187 	0	0
DL	0.135536	13	5	2	1	1	3	1	0	103	18	0	20.2472	0	0.0008
DL	0.135607	13	5	2	1	5	5	6	0	224	8	0	9.9812	0	0
DL	0.135714	13	5	2	6	6	5	4	0	551	15	0	16.5478	0	0
DL	0.135732	13	5	2	1	12	4	1	0	172	2	0	8.97613	0	0
UL	0.135732	13	5	2	12	1	5	6	0	36	7	0	8.8049 	0	0.0007
DL	0.135875	13	5	3	1	6	5	6	0	269	8	0	10.1384	0	0
DL	0.135982	13	5	3	1	12	4	1	0	172	2	1	9.11919	0	0
DL	0.135982	13	5	3	7	6	5	4	0	551	15	0	16.4852	0	0
DL	0.136214	13	6	0	1	11	5	6	0	496	8	0	10.1585	0	0
DL	0.136232	13	6	0	1	12	4	1	0	172	2	0	9.16894	0	0
DL	0.136232	13	6	0	12	1	5	4	0	89	15	0	16.6611	0	0.015
DL	0.136375	13	6	1	1	6	5	4	0	634	18	0	15.936	1	0.618421
DL	0.136464	13	6	1	1	11	4	1	0	369	6	0	3.76414	1	1
DL	0.136482	13	6	1	1	12	3	1	0	1272	18	0	21.0089	0	0
DL	0.136482	13	6	1	7	6	5	6	0	269	8	0	10.658	0	0
UL	0.136482	13	6	1	12	1	4	1	0	80	14	0	12.1497 	0	0.720506
DL	0.136536	13	6	2	1	1	3	1	0	103	18	0	20.3003	0	0.0008
DL	0.136625	13	6	2	1	6	5	4	0	634	18	0	15.9166	0	0.618421
DL	0.136714	13	6	2	1	11	4	1	0	369	6	0	8.83448	0	0
DL	0.136732	13	6	2	7	6	5	6	0	269	8	0	10.7299	0	0
UL	0.136732	13	6	2	12	1	4	1	0	80	14	0	12.0803 	1	0.720506
DL	0.136786	13	6	3	1	1	5	4	0	103	18	0	15.8524	1	0.522634
DL	0.136964	13	6	3	1	11	4	1	0	369	6	0	3.85246	1	1
DL	0.136982	13	6	3	1	12	3	1	0	1272	18	0	20.717	0	0
DL	0.136982	13	6	3	2	11	5	6	0	496	8	0	10.8331	0	0
UL	0.136982	13	6	3	12	1	4	1	0	80	14	0	12.1999 	1	0.720506
DL	0.137036	13	7	0	1	1	3	1	0	124	20	0	20.084	1	0.564159
DL	0.137125	13	7	0	1	6	5	4	0	634	18	1	15.8395	0	0
DL	0.137232	13	7	0	1	12	4	1	0	172	2	0	9.03796	0	0
DL	0.137232	13	7	0	7	6	5	4	0	634	18	2	15.7696	0	0.618421
DL	0.137464	13	7	1	1	11	4	1	0	369	6	1	9.26918	0	0
DL	0.137482	13	7	1	1	12	5	6	0	680	11	0	10.6367	0	0
UL	0.137482	13	7	1	12	1	4	1	0	80	14	1	12.0301 	0	0
UL	0.137536	13	7	2	1	1	3	1	0	170	24	0	24.2431 	0	0.01
DL	0.137536	13	7	2	1	1	5	4	0	103	18	1	15.6943	0	0
DL	0.137554	13	7	2	2	1	5	4	0	103	18	2	15.7573	0	0.522634
DL	0.137714	13	7	2	1	11	4	1	0	369	6	2	9.29206	0	0
DL	0.137732	13	7	2	3	10	5	6	0	566	11	0	10.8418	0	0
UL	0.137732	13	7	2	12	1	4	1	0	80	14	1	11.9928 	0	0
DL	0.137786	13	7	3	1	1	3	1	0	124	20	1	20.0918	0	0
DL	0.137804	13	7	3	2	1	3	1	0	124	20	2	20.0419	0	0.564159
DL	0.137875	13	7	3	1	6	5	4	0	551	15	0	15.7254	0	0.0041
DL	0.137982	13	7	3	1	12	4	1	0	403	6	0	8.84596	0	0
DL	0.137982	13	7	3	7	6	5	6	0	338	11	0	10.9731	0	0
UL	0.138036	13	8	0	1	1	3	1	0	170	24	0	24.1333 	0	0.0458
DL	0.138125	13	8	0	1	6	5	4	0	551	15	0	15.6043	0	0.0041
DL	0.138232	13	8	0	1	12	4	1	0	403	6	0	9.33921	0	0
DL	0.138232	13	8	0	7	6	5	6	0	338	11	0	11.0235	0	0
DL	0.138375	13	8	1	1	6	5	4	0	551	15	0	15.6549	0	0.0041
DL	0.138482	13	8	1	1	12	4	1	0	403	6	0	9.44154	0	0
DL	0.138482	13	8	1	7	6	5	6	0	338	11	0	10.9829	0	0
DL	0.138625	13	8	2	1	6	5	4	0	551	15	0	15.788	0	0
DL	0.138732	13	8	2	1	12	4	1	0	403	6	0	9.40693	0	0
DL	0.138732	13	8	2	7	6	5	6	0	338	11	0	10.8918	0	0
DL	0.138875	13	8	3	1	6	5	4	0	551	15	0	15.7636	0	0
DL	0.138982	13	8	3	1	12	3	1	0	1272	18	0	19.7643	0	0.00099975
DL	0.138982	13	8	3	1	12	4	1	0	403	6	0	3.9827	1	1
DL	0.138982	13	8	3	7	6	5	6	0	338	11	0	10.886	0	0
DL	0.139036	13	9	0	1	1	3	1	0	103	18	0	19.7523	0	0.0001
DL	0.139125	13	9	0	1	6	5	4	0	551	15	0	15.8971	0	0
DL	0.139232	13	9	0	1	12	4	1	0	403	6	0	9.12803	0	0
DL	0.139232	13	9	0	7	6	5	6	0	338	11	0	10.8346	0	0
DL	0.139375	13	9	1	1	6	5	4	0	551	15	0	15.991	0	0
DL	0.139482	13	9	1	1	12	4	1	0	403	6	0	9.46146	0	0
DL	0.139482	13	9	1	7	6	5	6	0	338	11	0	10.7267	0	0
DL	0.139554	13	9	2	1	2	5	4	0	181	15	0	15.9952	0	0
DL	0.139732	13	9	2	1	12	4	1	0	172	2	0	9.58295	0	0
DL	0.139732	13	9	2	3	10	5	6	0	566	11	0	10.7564	0	0
DL	0.139982	13	9	3	1	12	3	1	0	1272	18	0	19.5319	0	0
DL	0.139982	13	9	3	1	12	4	1	0	403	6	1	4.14528	1	1
DL	0.139982	13	9	3	1	12	5	6	0	680	11	0	10.1778	0	0
DL	0.140036	14	0	0	1	1	3	1	0	103	18	0	19.5338	0	0.0001
DL	0.140232	14	0	0	1	12	4	1	0	403	6	0	9.33982	0	0
DL	0.140232	14	0	0	1	12	5	6	0	680	11	0	10.4807	0	0
DL	0.140375	14	0	1	1	6	5	6	0	338	11	0	3.60214	1	1
DL	0.140482	14	0	1	1	12	7	1	0	107	0	0	0.196206	0	0
DL	0.140482	14	0	1	1	12	4	1	0	403	6	0	9.57507	0	0
DL	0.140482	14	0	1	7	6	5	4	0	551	15	0	16.8675	0	0
DL	0.140625	14	0	2	1	6	5	6	0	269	8	0	3.49078	0	0
DL	0.140732	14	0	2	1	12	7	1	0	107	0	0	0.202233	0	0.048
DL	0.140732	14	0	2	1	12	4	1	0	172	2	0	9.67722	0	0
DL	0.140732	14	0	2	7	6	5	4	0	551	15	0	16.8702	0	0
DL	0.140929	14	0	3	1	9	5	6	0	509	11	0	3.46114	1	1
DL	0.140982	14	0	3	1	12	7	1	0	107	0	0	0.221309	0	0.048
DL	0.140982	14	0	3	1	12	4	1	0	403	6	1	9.77342	0	0
DL	0.140982	14	0	3	10	3	5	4	0	274	15	0	17.0449	0	0
DL	0.141125	14	1	0	1	6	4	1	0	200	6	0	9.84931	0	0
DL	0.141125	14	1	0	1	6	5	6	0	269	8	1	10.43	0	0
DL	0.141232	14	1	0	7	6	4	3	0	52	0	0	-5.11079	1	1
DL	0.141232	14	1	0	7	6	5	6	0	269	8	2	10.3743	0	0
DL	0.141321	14	1	1	1	3	5	6	0	40	2	0	10.0793	0	0
DL	0.141375	14	1	1	1	6	4	1	0	200	6	0	4.22064	1	1
DL	0.141375	14	1	1	4	3	5	3	0	24	0	0	0.256831	0	0.424834
DL	0.141429	14	1	1	7	3	5	4	0	315	18	0	16.3998	0	0.201
DL	0.141482	14	1	1	1	12	3	1	0	1272	18	0	19.9653	0	0
DL	0.141482	14	1	1	7	6	4	3	0	52	0	0	-5.16024	1	1
DL	0.141482	14	1	1	10	3	5	5	0	24	0	0	-11.3737	1	1
DL	0.141536	14	1	2	1	1	3	1	0	103	18	0	20.0801	0	0
DL	0.141571	14	1	2	1	3	5	6	0	40	2	0	10.2273	0	0
UL	0.141607	14	1	2	1	5	7	1	0	43	0	0	1.25089 	0	0.0028
DL	0.141625	14	1	2	1	6	4	1	0	200	6	0	9.30287	0	0
DL	0.141625	14	1	2	4	3	5	3	0	24	0	0	0.350872	0	0
DL	0.141679	14	1	2	7	3	5	4	0	315	18	0	16.3782	0	0.201
DL	0.141732	14	1	2	7	6	4	3	0	52	0	0	-5.22386	1	1
DL	0.141732	14	1	2	10	3	5	5	0	24	0	0	-11.2705	1	1
UL	0.141857	14	1	3	1	5	7	1	0	43	0	0	1.09793 	0	0.0028
DL	0.141929	14	1	3	1	9	5	6	0	509	11	1	10.2461	0	0
DL	0.141946	14	1	3	10	1	5	3	0	6	0	0	0.401195	0	0.0501
DL	0.141964	14	1	3	11	1	5	4	0	103	18	0	17.0248	0	0.0054
DL	0.141982	14	1	3	1	12	4	1	0	403	6	0	10.2086	0	0
UL	0.141982	14	1	3	12	1	5	3	0	6	0	0	0.209292 	1	0.299702
DL	0.142125	14	2	0	1	6	4	1	0	200	6	1	9.87997	0	0
DL	0.142143	14	2	0	1	7	7	4	0	61	0	0	-9.62237	1	1
DL	0.142179	14	2	0	1	9	5	6	0	509	11	2	5.98274	1	1
DL	0.142196	14	2	0	10	1	5	4	0	89	15	0	17.1599	0	0
DL	0.142232	14	2	0	7	6	4	1	0	200	6	2	10.706	0	0
UL	0.142232	14	2	0	8	5	7	1	0	43	0	0	0.771016 	0	0.0028
UL	0.142232	14	2	0	11	2	5	3	0	15	0	0	-0.571148 	1	0.927158
DL	0.142321	14	2	1	1	3	5	5	0	24	0	1	-18.8499	1	1
DL	0.142375	14	2	1	1	6	4	3	0	52	0	1	-12.5773	1	1
DL	0.142375	14	2	1	1	6	7	2	0	52	0	0	-34.9689	1	1
DL	0.142375	14	2	1	4	3	5	5	0	24	0	2	-18.8488	1	1
DL	0.142411	14	2	1	7	2	5	4	0	181	15	0	14.0565	1	0.983779
DL	0.142446	14	2	1	9	2	5	6	0	87	8	0	10.7087	0	0
DL	0.142464	14	2	1	1	11	3	1	0	1394	20	0	19.5345	0	0.0167294
DL	0.142482	14	2	1	7	6	4	3	0	52	0	2	-12.4601	1	1
DL	0.142482	14	2	1	7	6	7	4	0	52	0	0	-3.09945	1	1
UL	0.142482	14	2	1	11	2	5	3	0	15	0	0	0.184523 	0	0.271552
DL	0.142571	14	2	2	1	3	5	5	0	24	0	1	-14.0513	1	1
DL	0.142625	14	2	2	1	6	4	3	0	52	0	1	-12.182	1	1
DL	0.142625	14	2	2	1	6	7	2	0	52	0	0	-34.9782	1	1
DL	0.142625	14	2	2	4	3	5	5	0	24	0	2	-14.0618	1	1
DL	0.142661	14	2	2	7	2	5	4	0	209	18	0	14.035	1	1
DL	0.142696	14	2	2	9	2	5	6	0	87	8	0	10.6197	0	0
UL	0.142714	14	2	2	11	1	5	3	0	6	0	1	0.150391 	0	0
DL	0.142732	14	2	2	7	6	4	3	0	52	0	2	-12.1784	1	1
DL	0.142732	14	2	2	7	6	7	4	0	52	0	0	-2.94089	1	1
UL	0.142732	14	2	2	12	1	5	3	0	6	0	0	0.149001 	0	0.299702
DL	0.142839	14	2	3	1	4	5	4	0	422	18	0	14.0695	1	1
DL	0.142875	14	2	3	1	6	4	1	0	269	8	0	4.47131	1	1
DL	0.142893	14	2	3	5	3	5	6	0	66	4	0	10.5121	0	0
UL	0.142929	14	2	3	8	2	5	3	0	15	0	1	0.0779734 	0	0
DL	0.142964	14	2	3	1	11	3	1	0	1394	20	0	19.5486	0	0.0167294
DL	0.142982	14	2	3	1	12	7	2	0	107	0	0	-10.0212	1	1
DL	0.142982	14	2	3	7	6	4	4	0	52	0	0	-1.58597	1	1
UL	0.142982	14	2	3	10	3	5	3	0	24	0	0	0.062596 	1	0.424834
DL	0.143071	14	3	0	1	3	5	5	0	24	0	3	-21.132	1	1
DL	0.143125	14	3	0	1	6	7	2	0	52	0	1	-34.7356	1	1
DL	0.143125	14	3	0	1	6	4	3	0	52	0	3	-14.8891	1	1
DL	0.143125	14	3	0	4	3	5	6	0	66	4	1	10.6795	0	0
DL	0.143179	14	3	0	7	3	4	1	0	133	8	0	10.0959	1	0.647959
DL	0.143179	14	3	0	7	3	5	6	0	66	4	2	3.30732	1	1
DL	0.143214	14	3	0	10	2	5	4	0	144	13	0	16.6457	0	0
DL	0.143232	14	3	0	1	12	8	2	0	107	0	0	-26.7608	1	1
DL	0.143232	14	3	0	7	6	7	2	0	52	0	2	-14.139	1	1
DL	0.143232	14	3	0	10	3	4	4	0	24	0	0	-3.07207	1	1
DL	0.143321	14	3	1	1	3	5	5	0	24	0	3	-21.2034	1	1
DL	0.143357	14	3	1	4	2	5	4	0	181	15	1	17.3742	0	0
DL	0.143375	14	3	1	1	6	8	2	0	52	0	0	-26.8912	1	1
DL	0.143375	14	3	1	1	6	7	2	0	52	0	1	-34.5894	1	1
DL	0.143375	14	3	1	1	6	4	3	0	52	0	3	-14.8246	1	1
DL	0.143393	14	3	1	6	2	5	4	0	181	15	2	15.7566	0	0
DL	0.143429	14	3	1	7	3	4	1	0	133	8	0	10.1844	1	0.264937
DL	0.143446	14	3	1	8	3	5	6	0	167	11	0	10.5225	0	0.0007
DL	0.143482	14	3	1	7	6	8	3	0	52	0	0	-10.96	1	1
DL	0.143482	14	3	1	7	6	7	2	0	52	0	2	-34.5006	1	1
DL	0.143482	14	3	1	10	3	4	4	0	24	0	0	-2.92327	1	1
DL	0.143482	14	3	1	11	2	5	4	0	144	13	0	13.5767	0	0.026
DL	0.143554	14	3	2	1	2	5	4	0	209	18	1	13.1956	0	0
DL	0.143589	14	3	2	3	2	5	4	0	209	18	2	13.1864	1	1
DL	0.143625	14	3	2	1	6	8	2	0	52	0	0	-26.7142	1	1
DL	0.143625	14	3	2	1	6	7	4	0	52	0	1	-9.65523	1	1
DL	0.143625	14	3	2	1	6	4	1	0	269	8	1	9.43535	0	0
DL	0.143661	14	3	2	5	4	5	4	0	422	18	1	13.1704	0	0
DL	0.143732	14	3	2	7	6	8	3	0	52	0	0	-10.9325	1	1
DL	0.143732	14	3	2	7	6	7	4	0	52	0	2	-9.74901	1	1
DL	0.143732	14	3	2	7	6	4	1	0	269	8	2	9.48339	1	0.792438
DL	0.143732	14	3	2	9	4	5	4	0	422	18	2	13.2148	1	1
DL	0.143875	14	3	3	1	6	4	4	0	52	0	1	-22.6412	1	1
DL	0.143875	14	3	3	1	6	5	4	0	634	18	0	13.1803	1	1
DL	0.143982	14	3	3	1	12	8	3	0	107	0	0	-10.9517	1	1
DL	0.143982	14	3	3	1	12	7	2	0	107	0	1	-34.5662	1	1
DL	0.143982	14	3	3	7	6	4	4	0	52	0	2	-22.595	1	1
DL	0.143982	14	3	3	7	6	5	6	0	84	2	0	10.3129	0	0
DL	0.144071	14	4	0	1	3	4	1	0	133	8	1	9.39486	0	0
DL	0.144125	14	4	0	1	6	7	2	0	52	0	3	-34.7105	1	1
DL	0.144125	14	4	0	1	6	5	6	0	84	2	1	3.47232	0	0.0062
DL	0.144125	14	4	0	4	3	4	1	0	133	8	2	9.38346	1	0.911972
DL	0.144179	14	4	0	7	3	4	4	0	24	0	1	-7.73281	1	0.985577
DL	0.144232	14	4	0	1	12	8	2	0	107	0	1	-26.8517	1	1
DL	0.144232	14	4	0	7	6	7	2	0	52	0	3	-34.7801	1	1
DL	0.144232	14	4	0	7	6	5	6	0	84	2	2	3.5257	0	0.0062
DL	0.144232	14	4	0	10	3	4	4	0	24	0	2	-7.75955	0	0.424834
DL	0.144321	14	4	1	1	3	4	4	0	24	0	1	-22.712	1	1
DL	0.144375	14	4	1	1	6	8	2	0	52	0	1	-26.9288	1	1
DL	0.144375	14	4	1	1	6	7	4	0	52	0	3	-9.93266	1	0.791149
DL	0.144375	14	4	1	1	6	5	6	0	338	11	0	3.48771	1	1
DL	0.144375	14	4	1	4	3	4	4	0	24	0	2	-22.6828	1	1
DL	0.144429	14	4	1	7	3	4	1	0	133	8	1	9.38744	0	0
DL	0.144482	14	4	1	7	6	8	2	0	52	0	2	-26.9661	1	1
DL	0.144482	14	4	1	7	6	7	3	0	52	0	0	-4.28837	1	1
DL	0.144482	14	4	1	7	6	5	4	0	440	13	0	13.2269	0	0.021
DL	0.144482	14	4	1	10	3	4	1	0	133	8	2	9.46577	1	0.911972
DL	0.144625	14	4	2	1	6	8	3	0	52	0	1	-10.9953	1	1
DL	0.144625	14	4	2	1	6	5	4	0	634	18	1	13.2544	0	0
DL	0.144625	14	4	2	1	6	4	1	0	269	8	3	9.58911	0	0
DL	0.144732	14	4	2	1	12	7	3	0	107	0	0	-4.3523	1	1
DL	0.144732	14	4	2	7	6	8	3	0	52	0	2	-11.0103	1	0.791149
DL	0.144732	14	4	2	7	6	5	4	0	634	18	2	13.2537	1	1
DL	0.144732	14	4	2	7	6	4	4	0	52	0	3	-22.0401	1	1
DL	0.144875	14	4	3	1	6	5	4	0	440	13	0	13.1428	0	0
DL	0.144982	14	4	3	1	12	7	2	0	107	0	2	-35.0092	1	1
DL	0.144982	14	4	3	1	12	8	3	0	107	0	1	-11.0538	1	1
DL	0.144982	14	4	3	1	12	4	1	0	403	6	0	9.63163	0	0
DL	0.144982	14	4	3	7	6	5	6	0	84	2	0	10.7241	0	0
DL	0.145071	14	5	0	1	3	4	4	0	24	0	3	-22.2627	1	1
DL	0.145125	14	5	0	1	6	5	6	0	338	11	1	10.0877	0	0
DL	0.145125	14	5	0	4	3	4	4	0	24	0	3	-22.26	1	1
DL	0.145232	14	5	0	1	12	8	2	0	107	0	2	-26.4389	1	1
DL	0.145232	14	5	0	7	6	5	6	0	338	11	2	10.1479	0	0.0001
DL	0.145232	14	5	0	7	6	4	1	0	200	6	0	10.0425	0	0
DL	0.145375	14	5	1	1	6	7	3	0	52	0	1	-4.41757	1	1
DL	0.145375	14	5	1	1	6	8	2	0	52	0	3	-27.0067	1	1
DL	0.145375	14	5	1	1	6	5	6	0	84	2	0	3.23447	0	0.0062
DL	0.145393	14	5	1	1	7	4	1	0	234	6	0	9.49911	0	0
DL	0.145482	14	5	1	7	6	7	3	0	52	0	2	-3.14018	0	0.0014
DL	0.145482	14	5	1	7	6	8	3	0	52	0	3	-3.57049	0	0
DL	0.145482	14	5	1	7	6	5	4	0	440	13	0	13.5758	0	0.021
UL	0.145482	14	5	1	8	5	4	4	0	43	0	0	-4.46227 	1	1
DL	0.145625	14	5	2	1	6	5	6	0	338	11	0	3.26847	1	1
DL	0.145732	14	5	2	1	12	7	3	0	107	0	1	1.46901	0	0
DL	0.145732	14	5	2	1	12	4	1	0	403	6	0	10.01	0	0
DL	0.145732	14	5	2	7	6	5	4	0	440	13	0	17.6692	0	0
DL	0.145857	14	5	3	1	5	5	6	0	224	8	0	3.44406	1	1
DL	0.145946	14	5	3	6	5	5	4	0	366	13	0	17.6061	0	0
UL	0.145964	14	5	3	11	1	5	6	0	36	7	0	10.4374 	0	0
DL	0.145982	14	5	3	1	12	8	3	0	107	0	2	-11.1342	1	1
DL	0.145982	14	5	3	1	12	7	2	0	107	0	3	-14.1538	1	1
DL	0.145982	14	5	3	1	12	4	1	0	403	6	0	9.95288	0	0
UL	0.145982	14	5	3	12	1	5	4	0	89	15	0	16.5799 	0	0.285795
DL	0.146107	14	6	0	1	5	5	6	0	70	2	0	3.55974	0	0
DL	0.146125	14	6	0	1	6	7	3	0	52	0	3	-4.42356	1	1
DL	0.146143	14	6	0	1	7	4	1	0	234	6	0	9.64005	0	0
DL	0.146214	14	6	0	6	6	5	4	0	440	13	0	17.6639	0	0
DL	0.146232	14	6	0	1	12	8	2	0	107	0	3	-22.7725	1	1
UL	0.146232	14	6	0	8	5	4	4	0	43	0	1	-4.4871 	1	0.998077
UL	0.146232	14	6	0	12	1	5	6	0	36	7	0	9.48033 	0	0.0007
DL	0.146375	14	6	1	1	6	5	6	0	338	11	1	10.1584	0	0
DL	0.146482	14	6	1	1	12	4	1	0	403	6	0	10.1767	0	0
DL	0.146482	14	6	1	7	6	5	6	0	338	11	2	10.2044	0	0.0001
UL	0.146607	14	6	2	1	5	8	3	0	43	0	0	-15.2639 	1	1
