timestamp,meid,cell_id,format,DRB_PdcpSduDelayDl,TB_TotNbrDlInitial_Qpsk,TB_TotNbrDlInitial_64Qam,RRU_PrbUsedDl,DRB_MeanActiveUeDl,TB_TotNbrDlInitial_16Qam
1765361211392,gnb:131-133-31000000,1111,F1,,,400,35,2,
1765361211825,gnb:131-133-31000000,N/A,F1,4.354472,,,,,
1765361212028,gnb:131-133-31000000,1111,F1,,,400,35,2,
1765361212303,gnb:131-133-31000000,N/A,F1,4.356079,,,,,
1765361212505,gnb:131-133-31000000,1111,F1,,,400,35,2,
1765361212714,gnb:131-133-31000000,N/A,F1,4.353877,,,,,
1765361212714,gnb:131-133-31000000,1111,F1,,,400,35,2,
1765361715518,gnb:131-133-31000000,N/A,F1,7.361145,,,,,
1765361715519,gnb:131-133-31000000,1111,F1,,9602,18590,61,2,
1765361715724,gnb:131-133-31000000,N/A,F1,17.276482,,,,,
1765361715726,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361716037,gnb:131-133-31000000,N/A,F1,17.259379,,,,,
1765361716242,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361716450,gnb:131-133-31000000,N/A,F1,17.261401,,,,,
1765361716451,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361716658,gnb:131-133-31000000,N/A,F1,17.270392,,,,,
1765361716659,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361716930,gnb:131-133-31000000,N/A,F1,17.262899,,,,,
1765361717138,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361717345,gnb:131-133-31000000,N/A,F1,17.262582,,,,,
1765361717346,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361717553,gnb:131-133-31000000,N/A,F1,17.275961,,,,,
1765361717555,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361717779,gnb:131-133-31000000,N/A,F1,17.254771,,,,,
1765361717986,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361718259,gnb:131-133-31000000,N/A,F1,17.267134,,,,,
1765361718460,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361718667,gnb:131-133-31000000,N/A,F1,17.272963,,,,,
1765361718669,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361718929,gnb:131-133-31000000,N/A,F1,17.255079,,,,,
1765361719130,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361719339,gnb:131-133-31000000,N/A,F1,17.271371,,,,,
1765361719340,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361719546,gnb:131-133-31000000,N/A,F1,17.265014,,,,,
1765361719547,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361719753,gnb:131-133-31000000,N/A,F1,17.260423,,,,,
1765361719754,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361719983,gnb:131-133-31000000,N/A,F1,17.272766,,,,,
1765361720187,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361720394,gnb:131-133-31000000,N/A,F1,17.262024,,,,,
1765361720396,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361720605,gnb:131-133-31000000,N/A,F1,17.260812,,,,,
1765361720607,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361720917,gnb:131-133-31000000,N/A,F1,17.273037,,,,,
1765361721122,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361721329,gnb:131-133-31000000,N/A,F1,17.258239,,,,,
1765361721331,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361721538,gnb:131-133-31000000,N/A,F1,17.269268,,,,,
1765361721540,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361721745,gnb:131-133-31000000,N/A,F1,17.264947,,,,,
1765361721745,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361721978,gnb:131-133-31000000,N/A,F1,17.264539,,,,,
1765361722186,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361722393,gnb:131-133-31000000,N/A,F1,17.262373,,,,,
1765361722394,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361722602,gnb:131-133-31000000,N/A,F1,17.275552,,,,,
1765361722604,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361722812,gnb:131-133-31000000,N/A,F1,17.254491,,,,,
1765361722813,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361723087,gnb:131-133-31000000,N/A,F1,17.270878,,,,,
1765361723292,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361723578,gnb:131-133-31000000,N/A,F1,17.264425,,,,,
1765361723787,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361723993,gnb:131-133-31000000,N/A,F1,17.266205,,,,,
1765361723994,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361724203,gnb:131-133-31000000,N/A,F1,17.264979,,,,,
1765361724204,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361724473,gnb:131-133-31000000,N/A,F1,17.268711,,,,,
1765361724675,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361724882,gnb:131-133-31000000,N/A,F1,17.256052,,,,,
1765361724883,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361725090,gnb:131-133-31000000,N/A,F1,17.27653,,,,,
1765361725092,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361725298,gnb:131-133-31000000,N/A,F1,17.259733,,,,,
1765361725299,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361725509,gnb:131-133-31000000,N/A,F1,17.265582,,,,,
1765361725716,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361725922,gnb:131-133-31000000,N/A,F1,17.266171,,,,,
1765361725922,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361726200,gnb:131-133-31000000,N/A,F1,17.265368,,,,,
1765361726402,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361726609,gnb:131-133-31000000,N/A,F1,17.261497,,,,,
1765361726610,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361726817,gnb:131-133-31000000,N/A,F1,17.27843,,,,,
1765361726818,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361727025,gnb:131-133-31000000,N/A,F1,17.253687,,,,,
1765361727027,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361727304,gnb:131-133-31000000,N/A,F1,17.263305,,,,,
1765361727507,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361727714,gnb:131-133-31000000,N/A,F1,17.271822,,,,,
1765361727714,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361727921,gnb:131-133-31000000,N/A,F1,17.257548,,,,,
1765361727923,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361728132,gnb:131-133-31000000,N/A,F1,17.270286,,,,,
1765361728132,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361728500,gnb:131-133-31000000,N/A,F1,17.267483,,,,,
1765361728706,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361728913,gnb:131-133-31000000,N/A,F1,17.256201,,,,,
1765361728914,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361729124,gnb:131-133-31000000,N/A,F1,17.272108,,,,,
1765361729126,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361729418,gnb:131-133-31000000,N/A,F1,17.264077,,,,,
1765361729629,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361729835,gnb:131-133-31000000,N/A,F1,17.260154,,,,,
1765361729836,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361730044,gnb:131-133-31000000,N/A,F1,17.271953,,,,,
1765361730045,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361730267,gnb:131-133-31000000,N/A,F1,17.260664,,,,,
1765361730474,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361730686,gnb:131-133-31000000,N/A,F1,17.26499,,,,,
1765361730686,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361730891,gnb:131-133-31000000,N/A,F1,17.267415,,,,,
1765361730895,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361731115,gnb:131-133-31000000,N/A,F1,17.263454,,,,,
1765361731243,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361731380,gnb:131-133-31000000,N/A,F1,17.258588,,,,,
1765361731588,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361731794,gnb:131-133-31000000,N/A,F1,17.274467,,,,,
1765361731798,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361732001,gnb:131-133-31000000,N/A,F1,17.260086,,,,,
1765361732003,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361732209,gnb:131-133-31000000,N/A,F1,17.266657,,,,,
1765361732210,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361732430,gnb:131-133-31000000,N/A,F1,17.266894,,,,,
1765361732633,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361732842,gnb:131-133-31000000,N/A,F1,17.258846,,,,,
1765361732843,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361733049,gnb:131-133-31000000,N/A,F1,17.267405,,,,,
1765361733052,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361733258,gnb:131-133-31000000,N/A,F1,17.270707,,,,,
1765361733259,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361733526,gnb:131-133-31000000,N/A,F1,17.258521,,,,,
1765361733730,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361734008,gnb:131-133-31000000,N/A,F1,17.269171,,,,,
1765361734211,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361734418,gnb:131-133-31000000,N/A,F1,17.265328,,,,,
1765361734419,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361734625,gnb:131-133-31000000,N/A,F1,17.261361,,,,,
1765361734625,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361734833,gnb:131-133-31000000,N/A,F1,17.269954,,,,,
1765361734834,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361735059,gnb:131-133-31000000,N/A,F1,17.262962,,,,,
1765361735266,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361735474,gnb:131-133-31000000,N/A,F1,17.261126,,,,,
1765361735476,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361735682,gnb:131-133-31000000,N/A,F1,17.273975,,,,,
1765361735683,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361735891,gnb:131-133-31000000,N/A,F1,17.25851,,,,,
1765361735892,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361736231,gnb:131-133-31000000,N/A,F1,17.263875,,,,,
1765361736434,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361736643,gnb:131-133-31000000,N/A,F1,17.271515,,,,,
1765361736644,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361736871,gnb:131-133-31000000,N/A,F1,17.259202,,,,,
1765361737075,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361737282,gnb:131-133-31000000,N/A,F1,17.265815,,,,,
1765361737282,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361737540,gnb:131-133-31000000,N/A,F1,17.273352,,,,,
1765361737747,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361737954,gnb:131-133-31000000,N/A,F1,17.250733,,,,,
1765361737956,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361738162,gnb:131-133-31000000,N/A,F1,17.269627,,,,,
1765361738162,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361738371,gnb:131-133-31000000,N/A,F1,17.266922,,,,,
1765361738373,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361738625,gnb:131-133-31000000,N/A,F1,17.261816,,,,,
1765361738831,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361739035,gnb:131-133-31000000,N/A,F1,17.267433,,,,,
1765361739037,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361739241,gnb:131-133-31000000,N/A,F1,17.263318,,,,,
1765361739242,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361739449,gnb:131-133-31000000,N/A,F1,17.259493,,,,,
1765361739451,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361739707,gnb:131-133-31000000,N/A,F1,17.271193,,,,,
1765361739913,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361740121,gnb:131-133-31000000,N/A,F1,17.266301,,,,,
1765361740122,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361740329,gnb:131-133-31000000,N/A,F1,17.257108,,,,,
1765361740331,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361740537,gnb:131-133-31000000,N/A,F1,17.269982,,,,,
1765361740538,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361740746,gnb:131-133-31000000,N/A,F1,17.262795,,,,,
1765361740748,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361740999,gnb:131-133-31000000,N/A,F1,17.261154,,,,,
1765361741204,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361741410,gnb:131-133-31000000,N/A,F1,17.273808,,,,,
1765361741410,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361741738,gnb:131-133-31000000,N/A,F1,17.258538,,,,,
1765361741939,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361742145,gnb:131-133-31000000,N/A,F1,17.259623,,,,,
1765361742147,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361742353,gnb:131-133-31000000,N/A,F1,17.275615,,,,,
1765361742354,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361742561,gnb:131-133-31000000,N/A,F1,17.25495,,,,,
1765361742562,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361742810,gnb:131-133-31000000,N/A,F1,17.269914,,,,,
1765361743018,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361743225,gnb:131-133-31000000,N/A,F1,17.262825,,,,,
1765361743226,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361743436,gnb:131-133-31000000,N/A,F1,17.261087,,,,,
1765361743437,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361743641,gnb:131-133-31000000,N/A,F1,17.268512,,,,,
1765361743642,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361743853,gnb:131-133-31000000,N/A,F1,17.264768,,,,,
1765361744061,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361744266,gnb:131-133-31000000,N/A,F1,17.260701,,,,,
1765361744268,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361744502,gnb:131-133-31000000,N/A,F1,17.268405,,,,,
1765361744707,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361744913,gnb:131-133-31000000,N/A,F1,17.262203,,,,,
1765361744915,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361745122,gnb:131-133-31000000,N/A,F1,17.26672,,,,,
1765361745123,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361745355,gnb:131-133-31000000,N/A,F1,17.270078,,,,,
1765361745556,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361745763,gnb:131-133-31000000,N/A,F1,17.257893,,,,,
1765361745763,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361745969,gnb:131-133-31000000,N/A,F1,17.262268,,,,,
1765361745971,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361746211,gnb:131-133-31000000,N/A,F1,17.274081,,,,,
1765361746419,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361746627,gnb:131-133-31000000,N/A,F1,17.255405,,,,,
1765361746629,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361746868,gnb:131-133-31000000,N/A,F1,17.268381,,,,,
1765361747066,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361747273,gnb:131-133-31000000,N/A,F1,17.269556,,,,,
1765361747275,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361747481,gnb:131-133-31000000,N/A,F1,17.256383,,,,,
1765361747484,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361747689,gnb:131-133-31000000,N/A,F1,17.26792,,,,,
1765361747690,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361747900,gnb:131-133-31000000,N/A,F1,17.268508,,,,,
1765361748108,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361748313,gnb:131-133-31000000,N/A,F1,17.255708,,,,,
1765361748314,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361748522,gnb:131-133-31000000,N/A,F1,17.270109,,,,,
1765361748523,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361748730,gnb:131-133-31000000,N/A,F1,17.26877,,,,,
1765361748731,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361748998,gnb:131-133-31000000,N/A,F1,17.256024,,,,,
1765361749206,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361749412,gnb:131-133-31000000,N/A,F1,17.269323,,,,,
1765361749416,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361749741,gnb:131-133-31000000,N/A,F1,17.26171,,,,,
1765361749946,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361750153,gnb:131-133-31000000,N/A,F1,17.257369,,,,,
1765361750155,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361750361,gnb:131-133-31000000,N/A,F1,17.278955,,,,,
1765361750364,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361750643,gnb:131-133-31000000,N/A,F1,17.257823,,,,,
1765361750852,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361751057,gnb:131-133-31000000,N/A,F1,17.258539,,,,,
1765361751058,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361751266,gnb:131-133-31000000,N/A,F1,17.274956,,,,,
1765361751266,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361751560,gnb:131-133-31000000,N/A,F1,17.253865,,,,,
1765361751765,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361751970,gnb:131-133-31000000,N/A,F1,17.266129,,,,,
1765361751974,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361752273,gnb:131-133-31000000,N/A,F1,17.271153,,,,,
1765361752474,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361752683,gnb:131-133-31000000,N/A,F1,17.257302,,,,,
1765361752683,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361752998,gnb:131-133-31000000,N/A,F1,17.26429,,,,,
1765361753202,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361753411,gnb:131-133-31000000,N/A,F1,17.270364,,,,,
1765361753412,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361753651,gnb:131-133-31000000,N/A,F1,17.256437,,,,,
1765361753860,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361754067,gnb:131-133-31000000,N/A,F1,17.26769,,,,,
1765361754067,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361754342,gnb:131-133-31000000,N/A,F1,17.261118,,,,,
1765361754547,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361754757,gnb:131-133-31000000,N/A,F1,17.266062,,,,,
1765361754758,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361754961,gnb:131-133-31000000,N/A,F1,17.265857,,,,,
1765361754964,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361755205,gnb:131-133-31000000,N/A,F1,17.266615,,,,,
1765361755412,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361755617,gnb:131-133-31000000,N/A,F1,17.254909,,,,,
1765361755619,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361755825,gnb:131-133-31000000,N/A,F1,17.273423,,,,,
1765361755827,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361756031,gnb:131-133-31000000,N/A,F1,17.257458,,,,,
1765361756236,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361756441,gnb:131-133-31000000,N/A,F1,17.27085,,,,,
1765361756441,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361756652,gnb:131-133-31000000,N/A,F1,17.265291,,,,,
1765361756652,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361756962,gnb:131-133-31000000,N/A,F1,17.261922,,,,,
1765361757163,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361757372,gnb:131-133-31000000,N/A,F1,17.257424,,,,,
1765361757377,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361757578,gnb:131-133-31000000,N/A,F1,17.275929,,,,,
1765361757579,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361757896,gnb:131-133-31000000,N/A,F1,17.25275,,,,,
1765361757899,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361758171,gnb:131-133-31000000,N/A,F1,17.273356,,,,,
1765361758379,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361758587,gnb:131-133-31000000,N/A,F1,17.263763,,,,,
1765361758587,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361758795,gnb:131-133-31000000,N/A,F1,17.261401,,,,,
1765361758796,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361759001,gnb:131-133-31000000,N/A,F1,17.263175,,,,,
1765361759003,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361759264,gnb:131-133-31000000,N/A,F1,17.271336,,,,,
1765361759469,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361759673,gnb:131-133-31000000,N/A,F1,17.252184,,,,,
1765361759674,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361759928,gnb:131-133-31000000,N/A,F1,17.274917,,,,,
1765361760132,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361760337,gnb:131-133-31000000,N/A,F1,17.260003,,,,,
1765361760338,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361760605,gnb:131-133-31000000,N/A,F1,17.259836,,,,,
1765361760811,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361761017,gnb:131-133-31000000,N/A,F1,17.271964,,,,,
1765361761018,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361761226,gnb:131-133-31000000,N/A,F1,17.257262,,,,,
1765361761227,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361761434,gnb:131-133-31000000,N/A,F1,17.261016,,,,,
1765361761434,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361761710,gnb:131-133-31000000,N/A,F1,17.276578,,,,,
1765361761914,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361761962,gnb:131-133-31000000,N/A,F1,17.253206,,,,,
1765361761962,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361762268,gnb:131-133-31000000,N/A,F1,17.265568,,,,,
1765361762477,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361762685,gnb:131-133-31000000,N/A,F1,17.267313,,,,,
1765361762897,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361763097,gnb:131-133-31000000,N/A,F1,17.259768,,,,,
1765361763099,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361763307,gnb:131-133-31000000,N/A,F1,17.262583,,,,,
1765361763307,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361763567,gnb:131-133-31000000,N/A,F1,17.269703,,,,,
1765361763770,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361763978,gnb:131-133-31000000,N/A,F1,17.258858,,,,,
1765361763981,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361764186,gnb:131-133-31000000,N/A,F1,17.264003,,,,,
1765361764186,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361764393,gnb:131-133-31000000,N/A,F1,17.269871,,,,,
1765361764394,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361764762,gnb:131-133-31000000,N/A,F1,17.255175,,,,,
1765361764970,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361765178,gnb:131-133-31000000,N/A,F1,17.268335,,,,,
1765361765180,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361765386,gnb:131-133-31000000,N/A,F1,17.262928,,,,,
1765361765387,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361765662,gnb:131-133-31000000,N/A,F1,17.260481,,,,,
1765361765865,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361766073,gnb:131-133-31000000,N/A,F1,17.272763,,,,,
1765361766074,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361766284,gnb:131-133-31000000,N/A,F1,17.258888,,,,,
1765361766285,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361766547,gnb:131-133-31000000,N/A,F1,17.257681,,,,,
1765361766751,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361766953,gnb:131-133-31000000,N/A,F1,17.270849,,,,,
1765361766954,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361767172,gnb:131-133-31000000,N/A,F1,17.258235,,,,,
1765361767380,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361767617,gnb:131-133-31000000,N/A,F1,17.269313,,,,,
1765361767819,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361768025,gnb:131-133-31000000,N/A,F1,17.265043,,,,,
1765361768028,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361768244,gnb:131-133-31000000,N/A,F1,17.261503,,,,,
1765361768245,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361768538,gnb:131-133-31000000,N/A,F1,17.260287,,,,,
1765361768747,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361768956,gnb:131-133-31000000,N/A,F1,17.272472,,,,,
1765361768958,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361769162,gnb:131-133-31000000,N/A,F1,17.254487,,,,,
1765361769163,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361769382,gnb:131-133-31000000,N/A,F1,17.27088,,,,,
1765361769586,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361769795,gnb:131-133-31000000,N/A,F1,17.261294,,,,,
1765361769795,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361770003,gnb:131-133-31000000,N/A,F1,17.264017,,,,,
1765361770006,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361770420,gnb:131-133-31000000,N/A,F1,17.264975,,,,,
1765361770626,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361770836,gnb:131-133-31000000,N/A,F1,17.265618,,,,,
1765361770838,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361771043,gnb:131-133-31000000,N/A,F1,17.256148,,,,,
1765361771044,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361771293,gnb:131-133-31000000,N/A,F1,17.273494,,,,,
1765361771498,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361771708,gnb:131-133-31000000,N/A,F1,17.258396,,,,,
1765361771709,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361771916,gnb:131-133-31000000,N/A,F1,17.264867,,,,,
1765361771918,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361772159,gnb:131-133-31000000,N/A,F1,17.266172,,,,,
1765361772362,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361772572,gnb:131-133-31000000,N/A,F1,17.25911,,,,,
1765361772572,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361772800,gnb:131-133-31000000,N/A,F1,17.261499,,,,,
1765361773002,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361773210,gnb:131-133-31000000,N/A,F1,17.272172,,,,,
1765361773211,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361773417,gnb:131-133-31000000,N/A,F1,17.257773,,,,,
1765361773627,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361773833,gnb:131-133-31000000,N/A,F1,17.263344,,,,,
1765361773834,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361774044,gnb:131-133-31000000,N/A,F1,17.268786,,,,,
1765361774044,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361774281,gnb:131-133-31000000,N/A,F1,17.254517,,,,,
1765361774482,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361774690,gnb:131-133-31000000,N/A,F1,17.26725,,,,,
1765361774690,gnb:131-133-31000000,1111,F1,,400,,119,2,
1765361774911,gnb:131-133-31000000,N/A,F1,17.26848,,,,,
